月,研究者名,分野,希望予算,希望職位,アクセス数,マッチング数
2029-09,研究者70,エネルギー,500,准教授,56,16
2029-09,研究者64,材料工学,100,教授,245,8
2029-09,研究者34,バイオ,1000,助教,275,14
2029-09,研究者45,ロボティクス,700,講師,90,10
2029-09,研究者41,エネルギー,500,助教,168,16
2029-09,研究者97,エネルギー,500,准教授,366,0
2029-09,研究者75,エネルギー,1000,教授,492,19
2029-09,研究者96,AI,200,助教,256,10
2029-09,研究者86,エネルギー,100,助教,263,20
2029-10,研究者40,材料工学,100,特任研究員,195,6
2029-10,研究者88,バイオ,100,准教授,188,4
2029-10,研究者73,ロボティクス,100,特任研究員,159,16
2029-10,研究者71,環境科学,100,准教授,164,11
2029-10,研究者78,環境科学,700,教授,205,0
2029-10,研究者19,AI,100,准教授,11,11
2029-10,研究者33,エネルギー,300,助教,438,13
2029-10,研究者81,環境科学,500,教授,203,17
2029-10,研究者54,バイオ,200,講師,327,12
2029-10,研究者13,材料工学,300,助教,267,2
2029-10,研究者74,バイオ,100,講師,385,10
2029-10,研究者2,AI,700,特任研究員,456,1
2029-10,研究者25,バイオ,500,講師,278,9
2029-10,研究者55,AI,100,講師,37,14
2029-10,研究者12,環境科学,300,講師,299,1
2029-10,研究者33,AI,100,講師,238,8
2029-10,研究者35,エネルギー,500,教授,121,14
2029-10,研究者82,ロボティクス,1000,特任研究員,144,20
2029-10,研究者32,環境科学,300,准教授,151,6
2029-10,研究者84,材料工学,700,特任研究員,130,0
2029-10,研究者14,ロボティクス,100,特任研究員,355,5
2029-10,研究者35,バイオ,200,講師,397,16
2029-10,研究者20,エネルギー,700,准教授,178,16
2029-10,研究者81,環境科学,100,教授,280,1
2029-10,研究者27,バイオ,700,講師,289,18
2029-10,研究者42,材料工学,500,助教,203,11
2029-10,研究者86,AI,1000,准教授,21,5
2029-10,研究者65,材料工学,100,教授,338,12
2029-10,研究者15,材料工学,100,講師,336,1
2029-10,研究者60,材料工学,100,教授,64,15
2029-11,研究者51,エネルギー,700,教授,289,15
2029-11,研究者47,材料工学,1000,特任研究員,420,5
2029-11,研究者45,環境科学,1000,助教,43,17
2029-11,研究者94,AI,100,助教,440,14
2029-11,研究者99,ロボティクス,700,准教授,177,10
2029-11,研究者19,材料工学,100,講師,173,18
2029-11,研究者87,環境科学,300,助教,176,14
2029-11,研究者37,エネルギー,1000,特任研究員,489,6
2029-11,研究者87,AI,200,講師,236,9
2029-11,研究者17,バイオ,200,准教授,451,14
2029-11,研究者3,材料工学,500,講師,41,16
2029-11,研究者74,バイオ,500,特任研究員,62,5
2029-11,研究者45,材料工学,1000,助教,408,19
2029-11,研究者94,AI,300,特任研究員,450,6
2029-11,研究者27,エネルギー,100,准教授,115,19
2029-11,研究者66,バイオ,700,助教,473,16
2029-11,研究者33,ロボティクス,700,助教,395,18
2029-12,研究者58,バイオ,300,特任研究員,255,3
2029-12,研究者61,エネルギー,700,准教授,97,2
2029-12,研究者38,ロボティクス,500,准教授,491,10
2029-12,研究者97,バイオ,1000,特任研究員,345,16
2029-12,研究者79,バイオ,200,教授,213,8
2029-12,研究者77,ロボティクス,100,教授,31,15
2029-12,研究者86,エネルギー,500,助教,229,0
2029-12,研究者57,エネルギー,300,助教,66,10
2029-12,研究者63,環境科学,200,准教授,47,8
2029-12,研究者82,バイオ,1000,准教授,35,1
2029-12,研究者71,環境科学,200,特任研究員,490,10
2029-12,研究者41,AI,500,特任研究員,178,15
2029-12,研究者44,材料工学,500,准教授,144,0
2029-12,研究者97,エネルギー,500,准教授,401,18
2029-12,研究者12,AI,200,准教授,162,13
2029-12,研究者57,エネルギー,1000,助教,233,1
2029-12,研究者18,環境科学,100,教授,258,18
2029-12,研究者84,AI,500,教授,313,6
2029-12,研究者28,ロボティクス,1000,助教,383,0
2029-12,研究者58,エネルギー,300,助教,238,11
2029-12,研究者14,環境科学,300,特任研究員,162,19
2029-12,研究者9,バイオ,100,講師,92,11
2029-12,研究者25,バイオ,700,特任研究員,119,13
2029-12,研究者4,バイオ,700,特任研究員,248,4
2029-12,研究者82,環境科学,700,助教,31,12
2030-01,研究者1,材料工学,300,講師,347,20
2030-01,研究者99,環境科学,1000,教授,148,15
2030-01,研究者95,エネルギー,1000,准教授,118,8
2030-01,研究者8,バイオ,500,講師,335,9
2030-01,研究者65,ロボティクス,200,教授,482,0
2030-01,研究者65,環境科学,200,助教,389,16
2030-01,研究者17,ロボティクス,700,講師,413,17
2030-01,研究者51,ロボティクス,300,特任研究員,480,1
2030-01,研究者64,ロボティクス,100,教授,185,14
2030-01,研究者94,ロボティクス,500,准教授,71,16
2030-01,研究者10,バイオ,700,特任研究員,186,1
2030-01,研究者23,環境科学,300,特任研究員,421,5
2030-01,研究者94,AI,100,教授,26,12
2030-01,研究者9,エネルギー,500,准教授,212,5
2030-01,研究者84,バイオ,100,教授,35,6
2030-01,研究者67,AI,700,特任研究員,214,0
2030-01,研究者32,エネルギー,700,講師,308,19
2030-01,研究者10,AI,500,教授,304,19
2030-01,研究者21,環境科学,100,教授,152,13
2030-01,研究者58,環境科学,1000,助教,375,0
2030-01,研究者24,環境科学,100,助教,240,8
2030-01,研究者83,環境科学,200,准教授,274,7
2030-01,研究者35,ロボティクス,300,准教授,323,10
2030-01,研究者92,エネルギー,700,講師,72,10
2030-01,研究者74,AI,100,特任研究員,172,13
2030-01,研究者100,エネルギー,200,講師,361,16
2030-01,研究者84,エネルギー,300,助教,287,12
2030-01,研究者63,エネルギー,500,准教授,284,15
2030-02,研究者9,AI,1000,教授,349,6
2030-02,研究者44,環境科学,500,准教授,291,18
2030-02,研究者43,ロボティクス,1000,特任研究員,437,1
2030-02,研究者91,エネルギー,700,特任研究員,452,3
2030-02,研究者76,材料工学,1000,特任研究員,305,4
2030-02,研究者12,バイオ,500,准教授,431,5
2030-02,研究者24,バイオ,500,教授,392,7
2030-02,研究者92,AI,1000,特任研究員,341,8
2030-02,研究者53,エネルギー,500,講師,72,13
2030-02,研究者73,環境科学,1000,講師,38,7
2030-02,研究者89,環境科学,100,助教,124,16
2030-02,研究者37,バイオ,700,助教,62,8
2030-02,研究者98,材料工学,300,教授,166,13
2030-02,研究者8,材料工学,300,講師,82,6
2030-02,研究者37,ロボティクス,700,助教,473,13
2030-03,研究者78,AI,500,特任研究員,448,19
2030-03,研究者44,ロボティクス,700,講師,288,6
2030-03,研究者90,バイオ,500,准教授,183,7
2030-03,研究者51,材料工学,700,准教授,340,19
2030-03,研究者88,材料工学,700,特任研究員,328,11
2030-03,研究者64,AI,1000,教授,268,7
2030-03,研究者98,AI,200,教授,148,8
2030-03,研究者88,環境科学,100,特任研究員,103,5
2030-03,研究者43,バイオ,300,特任研究員,359,16
2030-03,研究者4,エネルギー,500,准教授,318,15
2030-03,研究者61,AI,1000,特任研究員,439,10
2030-03,研究者26,エネルギー,300,特任研究員,94,7
2030-03,研究者91,AI,200,助教,232,1
2030-03,研究者88,ロボティクス,100,講師,187,4
2030-03,研究者11,バイオ,500,講師,423,5
2030-03,研究者43,AI,100,准教授,165,2
2030-03,研究者6,材料工学,500,講師,109,3
2030-03,研究者91,エネルギー,300,特任研究員,154,18
2030-03,研究者29,ロボティクス,200,准教授,368,15
2030-03,研究者60,AI,700,特任研究員,144,8
2030-03,研究者12,材料工学,700,助教,249,11
2030-03,研究者63,バイオ,300,講師,498,8
2030-03,研究者74,AI,500,助教,12,10
2030-03,研究者53,環境科学,200,特任研究員,19,6
2030-03,研究者41,AI,1000,講師,301,16
2030-04,研究者43,バイオ,100,講師,281,7
2030-04,研究者2,材料工学,700,准教授,122,8
2030-04,研究者47,エネルギー,200,准教授,338,13
2030-04,研究者98,バイオ,100,教授,55,7
2030-04,研究者38,バイオ,300,教授,260,19
2030-04,研究者68,環境科学,300,助教,201,19
2030-04,研究者55,材料工学,100,教授,112,8
2030-04,研究者61,バイオ,700,准教授,408,4
2030-04,研究者56,AI,100,助教,20,15
2030-04,研究者75,エネルギー,100,助教,390,13
2030-04,研究者80,バイオ,700,特任研究員,405,11
2030-04,研究者2,材料工学,300,助教,406,10
2030-04,研究者38,エネルギー,200,助教,229,9
2030-04,研究者85,材料工学,100,准教授,297,1
2030-04,研究者87,環境科学,1000,特任研究員,18,7
2030-04,研究者80,環境科学,300,助教,329,20
2030-04,研究者22,バイオ,500,助教,471,4
2030-05,研究者34,ロボティクス,1000,助教,176,0
2030-05,研究者8,エネルギー,100,講師,399,13
2030-05,研究者91,バイオ,200,助教,179,2
2030-05,研究者88,材料工学,1000,助教,351,4
2030-05,研究者21,AI,500,特任研究員,39,2
2030-05,研究者94,AI,700,准教授,330,3
2030-05,研究者59,バイオ,300,特任研究員,417,6
2030-05,研究者11,ロボティクス,100,准教授,373,10
2030-05,研究者54,環境科学,300,特任研究員,417,7
2030-05,研究者45,環境科学,500,講師,199,8
2030-05,研究者24,バイオ,500,教授,74,20
2030-05,研究者54,ロボティクス,1000,准教授,263,6
2030-05,研究者93,バイオ,100,助教,128,5
2030-05,研究者35,材料工学,100,教授,247,15
2030-05,研究者23,バイオ,500,准教授,70,9
2030-05,研究者94,バイオ,500,准教授,467,3
2030-05,研究者71,ロボティクス,700,講師,350,15
2030-05,研究者43,材料工学,200,特任研究員,470,18
2030-05,研究者68,バイオ,100,教授,378,4
2030-05,研究者8,ロボティクス,700,特任研究員,190,15
2030-05,研究者83,環境科学,500,講師,367,1
2030-05,研究者84,AI,700,特任研究員,119,0
2030-05,研究者52,バイオ,100,教授,287,9
2030-05,研究者50,AI,200,准教授,204,5
2030-05,研究者90,AI,100,教授,172,11
2030-05,研究者28,環境科学,300,助教,490,3
2030-05,研究者10,バイオ,500,准教授,219,20
2030-05,研究者64,バイオ,100,准教授,22,0
2030-05,研究者8,エネルギー,700,教授,368,15
2030-06,研究者78,エネルギー,500,教授,309,10
2030-06,研究者45,ロボティクス,500,助教,31,11
2030-06,研究者50,材料工学,100,准教授,67,9
2030-06,研究者49,環境科学,300,助教,256,15
2030-06,研究者52,材料工学,500,特任研究員,364,13
2030-06,研究者58,材料工学,100,教授,425,0
2030-06,研究者68,AI,500,准教授,26,14
2030-06,研究者90,ロボティクス,100,助教,407,8
2030-06,研究者23,環境科学,300,准教授,176,8
2030-06,研究者41,環境科学,200,講師,281,15
2030-06,研究者59,エネルギー,1000,教授,40,13
2030-06,研究者78,エネルギー,1000,教授,484,11
2030-06,研究者51,エネルギー,200,准教授,172,2
2030-06,研究者77,エネルギー,700,講師,451,19
2030-07,研究者60,AI,200,教授,43,17
2030-07,研究者65,エネルギー,1000,助教,211,12
2030-07,研究者48,AI,700,特任研究員,256,1
2030-07,研究者89,エネルギー,700,准教授,434,16
2030-07,研究者43,AI,100,特任研究員,326,11
2030-07,研究者90,エネルギー,300,准教授,50,2
2030-07,研究者33,環境科学,1000,助教,27,2
2030-07,研究者98,AI,300,助教,306,0
2030-07,研究者3,AI,700,特任研究員,303,2
2030-07,研究者25,AI,700,助教,333,10
2030-07,研究者16,バイオ,700,特任研究員,361,14
2030-07,研究者71,エネルギー,100,准教授,175,11
2030-07,研究者63,材料工学,700,助教,301,13
2030-07,研究者9,AI,700,准教授,469,0
2030-07,研究者70,エネルギー,200,准教授,41,10
2030-07,研究者28,材料工学,500,講師,276,17
2030-07,研究者97,AI,1000,助教,399,1
2030-07,研究者12,ロボティクス,200,教授,365,10
2030-07,研究者80,エネルギー,100,助教,418,18
2030-07,研究者73,材料工学,100,助教,461,8
2030-07,研究者79,バイオ,200,助教,464,9
2030-07,研究者72,AI,1000,准教授,74,9
2030-07,研究者80,材料工学,300,特任研究員,415,17
2030-08,研究者98,ロボティクス,200,特任研究員,400,18
2030-08,研究者51,バイオ,700,講師,467,3
2030-08,研究者14,材料工学,1000,准教授,411,0
2030-08,研究者54,ロボティクス,500,助教,87,8
2030-08,研究者30,AI,300,助教,175,5
2030-08,研究者83,ロボティクス,300,教授,260,6
2030-08,研究者68,ロボティクス,300,准教授,97,12
2030-08,研究者15,材料工学,200,特任研究員,168,15
2030-08,研究者13,環境科学,300,教授,413,17
2030-08,研究者3,エネルギー,1000,教授,77,8
2030-08,研究者5,環境科学,200,准教授,193,3
2030-08,研究者5,環境科学,500,特任研究員,278,17
2030-08,研究者50,AI,1000,教授,209,19
2030-08,研究者66,エネルギー,500,講師,230,6
2030-08,研究者39,材料工学,100,准教授,246,9
2030-08,研究者75,エネルギー,1000,教授,361,2
2030-08,研究者13,AI,500,助教,403,19
2030-08,研究者33,バイオ,200,教授,376,0
2030-08,研究者60,エネルギー,1000,教授,72,18
2030-09,研究者56,材料工学,700,特任研究員,85,10
2030-09,研究者50,エネルギー,300,准教授,168,3
2030-09,研究者96,エネルギー,100,講師,281,17
2030-09,研究者45,AI,100,講師,357,1
2030-09,研究者97,材料工学,700,講師,169,13
2030-09,研究者78,エネルギー,300,講師,349,3
2030-09,研究者71,バイオ,700,准教授,499,14
2030-09,研究者86,エネルギー,100,特任研究員,324,8
2030-09,研究者63,ロボティクス,200,教授,369,12
2030-09,研究者71,ロボティクス,1000,特任研究員,106,14
2030-09,研究者49,エネルギー,700,特任研究員,225,9
2030-09,研究者28,AI,1000,講師,279,2
2030-09,研究者41,エネルギー,200,助教,205,1
2030-09,研究者11,エネルギー,700,特任研究員,166,7
2030-09,研究者73,環境科学,500,教授,298,5
2030-09,研究者49,ロボティクス,100,講師,217,4
2030-09,研究者1,ロボティクス,1000,准教授,433,16
2030-09,研究者100,バイオ,200,助教,479,19
2030-09,研究者79,バイオ,200,准教授,25,11
2030-09,研究者75,AI,500,講師,298,6
2030-09,研究者97,ロボティクス,300,講師,64,8
2030-09,研究者69,AI,1000,教授,264,14
2030-09,研究者19,AI,200,特任研究員,350,4
2030-09,研究者76,AI,500,准教授,169,10
2030-09,研究者44,AI,200,助教,79,14
2030-09,研究者65,ロボティクス,300,特任研究員,402,8
2030-09,研究者18,環境科学,700,助教,358,3
2030-09,研究者43,環境科学,300,准教授,271,10
2030-10,研究者27,ロボティクス,100,教授,464,3
2030-10,研究者15,環境科学,1000,講師,281,14
2030-10,研究者40,環境科学,700,助教,138,11
2030-10,研究者80,エネルギー,300,准教授,447,15
2030-10,研究者93,エネルギー,700,准教授,375,1
2030-10,研究者3,エネルギー,1000,教授,233,9
2030-10,研究者67,ロボティクス,500,准教授,69,18
2030-10,研究者91,ロボティクス,100,講師,157,2
2030-10,研究者56,材料工学,1000,特任研究員,413,9
2030-10,研究者73,環境科学,500,教授,413,11
2030-10,研究者5,バイオ,500,特任研究員,155,3
2030-10,研究者10,AI,700,教授,423,13
2030-10,研究者40,バイオ,100,特任研究員,493,6
2030-10,研究者10,ロボティクス,200,教授,346,7
2030-10,研究者30,材料工学,100,講師,102,19
2030-10,研究者74,AI,200,講師,251,12
2030-10,研究者8,AI,300,講師,426,10
2030-10,研究者19,バイオ,700,准教授,446,16
2030-10,研究者99,バイオ,100,講師,163,16
2030-10,研究者39,バイオ,200,教授,17,9
2030-10,研究者59,環境科学,100,講師,479,8
2030-10,研究者72,AI,700,教授,394,15
2030-10,研究者30,AI,300,講師,163,9
2030-10,研究者52,AI,200,准教授,125,15
2030-11,研究者1,環境科学,300,教授,371,8
2030-11,研究者12,ロボティクス,1000,講師,445,12
2030-11,研究者8,材料工学,300,講師,461,1
2030-11,研究者17,環境科学,200,助教,264,17
2030-11,研究者25,AI,1000,特任研究員,128,16
